Order ID,Order Date,Ship Date,Customer ID,Region,Segment,Category,Sub-Category,Quantity,Unit Price,Sales,Discount,Profit,Year,Month,Ship Delay Days,Profit Margin %
ORD101534,17-06-2020,19-06-2020,CUST1005,Central,Consumer,Office Supplies,Pens,8,13.21,105.68,0.05,8.02,2020,01-06-2020,2,7.588947767
ORD101535,10-05-2021,11-05-2021,CUST1339,East,Consumer,Technology,Phones,7,126.53,885.71,0.2,66.1,2021,01-05-2021,1,7.462939337
ORD101536,07-05-2020,08-05-2020,CUST1488,West,Corporate,Office Supplies,Paper,2,70.31,140.62,0,16.23,2020,01-05-2020,1,11.54174371
ORD101537,03-11-2019,06-11-2019,CUST1047,Central,Corporate,Furniture,Bookcases,9,3.01,27.09,0,5.48,2019,01-11-2019,3,20.22886674
ORD101538,25-12-2024,30-12-2024,CUST1372,West,Consumer,Technology,Phones,6,13.15,78.9,0.15,-1.77,2024,01-12-2024,5,-2.243346008
ORD101539,31-10-2021,03-11-2021,CUST1014,Central,Consumer,Furniture,Bookcases,5,34.83,174.15,0.2,-12.19,2021,01-10-2021,3,-6.999712891
ORD101540,25-04-2020,28-04-2020,CUST1289,South,Consumer,Furniture,Chairs,5,87.47,437.35,0.15,-3.34,2020,01-04-2020,3,-0.763690408
ORD101541,31-03-2019,31-03-2019,CUST1429,West,Consumer,Office Supplies,Pens,4,3.02,12.08,0.15,1.65,2019,01-03-2019,0,13.6589404
ORD101542,07-09-2019,12-09-2019,CUST1443,South,Consumer,Technology,Accessories,1,24.16,24.16,0.15,0.84,2019,01-09-2019,5,3.476821192
ORD101543,04-10-2024,05-10-2024,CUST1114,South,Corporate,Furniture,Tables,3,30.81,92.43,0.1,2.12,2024,01-10-2024,1,2.29362761
ORD101544,18-05-2023,22-05-2023,CUST1341,West,Consumer,Office Supplies,Pens,3,6.01,18.03,0,10.33,2023,01-05-2023,4,57.29339989
ORD101545,11-06-2021,16-06-2021,CUST1208,South,Consumer,Technology,Phones,7,0.03,0.21,0.2,-3.49,2021,01-06-2021,5,-1661.904762
ORD101546,20-11-2024,22-11-2024,CUST1160,Central,Corporate,Office Supplies,Paper,5,51.92,259.6,0.15,9.71,2024,01-11-2024,2,3.7403698
ORD101547,02-05-2020,08-05-2020,CUST1394,West,Consumer,Office Supplies,Binders,1,44.37,44.37,0.2,-6.16,2020,01-05-2020,6,-13.88325445
ORD101548,29-08-2020,02-09-2020,CUST1443,West,Consumer,Furniture,Bookcases,2,1.93,3.86,0,-4.78,2020,01-08-2020,4,-123.8341969
ORD101549,16-10-2021,18-10-2021,CUST1174,East,Consumer,Furniture,Tables,4,61.33,245.32,0.05,15.11,2021,01-10-2021,2,6.159302136
ORD101550,20-02-2023,22-02-2023,CUST1218,West,Consumer,Office Supplies,Pens,4,13.1,52.4,0.15,11.84,2023,01-02-2023,2,22.59541985
ORD101551,22-04-2022,26-04-2022,CUST1484,East,Corporate,Office Supplies,Binders,3,5.22,15.66,0,-8.16,2022,01-04-2022,4,-52.10727969
ORD101552,19-02-2022,21-02-2022,CUST1263,East,Corporate,Office Supplies,Binders,1,0.68,0.68,0.2,4.02,2022,01-02-2022,2,591.1764706
ORD101553,14-04-2023,16-04-2023,CUST1066,West,Corporate,Furniture,Bookcases,9,48.8,439.2,0,34.62,2023,01-04-2023,2,7.882513661
ORD101554,21-08-2022,24-08-2022,CUST1249,West,Consumer,Office Supplies,Labels,1,40.96,40.96,0.2,-4.26,2022,01-08-2022,3,-10.40039062
ORD101555,13-11-2023,16-11-2023,CUST1245,East,Consumer,Office Supplies,Labels,8,4.65,37.2,0.1,5.82,2023,01-11-2023,3,15.64516129
ORD101556,27-01-2021,29-01-2021,CUST1130,West,Consumer,Furniture,Tables,4,70.26,281.04,0.2,-12.83,2021,01-01-2021,2,-4.56518645
ORD101557,08-01-2021,12-01-2021,CUST1375,Central,Consumer,Technology,Phones,9,130.09,1170.81,0,228.48,2021,01-01-2021,4,19.51469495
ORD101558,03-06-2023,03-06-2023,CUST1382,East,Consumer,Technology,Accessories,7,41.09,287.63,0.1,40.46,2023,01-06-2023,0,14.06668289
ORD101559,01-10-2021,05-10-2021,CUST1274,East,Corporate,Technology,Computers,1,114.29,114.29,0,15.23,2021,01-10-2021,4,13.32575028
ORD101560,18-02-2019,21-02-2019,CUST1176,South,Consumer,Technology,Computers,6,12.32,73.92,0,10.81,2019,01-02-2019,3,14.62391775
ORD101561,29-06-2019,02-07-2019,CUST1217,Central,Consumer,Office Supplies,Binders,8,40.62,324.96,0.2,-0.05,2019,01-06-2019,3,-0.015386509
ORD101562,25-02-2019,06-03-2019,CUST1306,East,Consumer,Technology,Phones,3,78.96,236.88,0.05,34.59,2019,01-02-2019,9,14.60233029
ORD101563,15-12-2019,16-12-2019,CUST1473,South,Corporate,Office Supplies,Labels,1,66.35,66.35,0.05,3.08,2019,01-12-2019,1,4.642049736
ORD101564,20-09-2022,22-09-2022,CUST1183,East,Consumer,Technology,Accessories,3,54.26,162.78,0.05,38.98,2022,01-09-2022,2,23.94643077
ORD101565,19-05-2020,22-05-2020,CUST1476,East,Consumer,Office Supplies,Binders,9,9.12,82.08,0,14.67,2020,01-05-2020,3,17.87280702
ORD101566,26-09-2024,27-09-2024,CUST1323,West,Consumer,Furniture,Furnishings,6,93.54,561.24,0,44,2024,01-09-2024,1,7.839783337
ORD101567,09-04-2019,09-04-2019,CUST1262,West,Consumer,Office Supplies,Labels,4,23.22,92.88,0.05,11.62,2019,01-04-2019,0,12.51076658
ORD101568,14-07-2021,17-07-2021,CUST1422,East,Consumer,Furniture,Furnishings,1,16.6,16.6,0,-1.72,2021,01-07-2021,3,-10.36144578
ORD101569,08-07-2021,09-07-2021,CUST1288,Central,Consumer,Office Supplies,Pens,6,36.28,217.68,0.05,28.8,2021,01-07-2021,1,13.23042999
ORD101570,29-04-2020,04-05-2020,CUST1435,East,Corporate,Office Supplies,Binders,1,7.46,7.46,0,2.81,2020,01-04-2020,5,37.66756032
ORD101571,22-10-2023,25-10-2023,CUST1404,South,Consumer,Technology,Accessories,4,83.53,334.12,0.2,26.19,2023,01-10-2023,3,7.838501137
ORD101572,20-05-2022,25-05-2022,CUST1475,Central,Home Office,Technology,Copiers,7,98.36,688.52,0.05,123.76,2022,01-05-2022,5,17.9747865
ORD101573,06-08-2024,10-08-2024,CUST1116,East,Corporate,Technology,Copiers,3,32.33,96.99,0,20.19,2024,01-08-2024,4,20.81657903
ORD101574,23-08-2020,26-08-2020,CUST1430,South,Corporate,Office Supplies,Labels,6,2.16,12.96,0.1,-1.46,2020,01-08-2020,3,-11.2654321
ORD101575,03-10-2019,07-10-2019,CUST1105,Central,Consumer,Office Supplies,Labels,7,41.8,292.6,0.05,31.71,2019,01-10-2019,4,10.83732057
ORD101576,06-06-2020,09-06-2020,CUST1004,Central,Consumer,Office Supplies,Labels,7,9.39,65.73,0.1,1.7,2020,01-06-2020,3,2.58633805
ORD101577,25-05-2024,28-05-2024,CUST1067,Central,Consumer,Technology,Computers,3,98.18,294.54,0.2,29.71,2024,01-05-2024,3,10.08691519
ORD101578,04-10-2021,08-10-2021,CUST1062,South,Consumer,Office Supplies,Labels,8,70.44,563.52,0,67.61,2021,01-10-2021,4,11.99779955
ORD101579,25-04-2023,27-04-2023,CUST1210,West,Corporate,Office Supplies,Labels,1,4.81,4.81,0,-9.73,2023,01-04-2023,2,-202.2869023
ORD101580,21-01-2023,24-01-2023,CUST1456,Central,Consumer,Office Supplies,Binders,2,48.92,97.84,0,9.71,2023,01-01-2023,3,9.924366312
ORD101581,27-03-2020,29-03-2020,CUST1179,Central,Corporate,Office Supplies,Pens,2,34.9,69.8,0,5.12,2020,01-03-2020,2,7.335243553
ORD101582,22-04-2022,25-04-2022,CUST1403,West,Consumer,Technology,Computers,9,36.97,332.73,0,64.86,2022,01-04-2022,3,19.49328284
ORD101583,17-08-2019,21-08-2019,CUST1380,West,Consumer,Technology,Phones,3,23.22,69.66,0,18.22,2019,01-08-2019,4,26.15561298
ORD101584,06-10-2023,08-10-2023,CUST1418,East,Consumer,Office Supplies,Binders,6,49.32,295.92,0.15,8.56,2023,01-10-2023,2,2.892673696
ORD101585,09-10-2020,12-10-2020,CUST1215,West,Consumer,Office Supplies,Pens,8,38.16,305.28,0,40.4,2020,01-10-2020,3,13.23375262
ORD101586,21-02-2019,26-02-2019,CUST1459,West,Corporate,Technology,Computers,9,61.69,555.21,0.1,72.37,2019,01-02-2019,5,13.03470759
ORD101587,27-07-2020,30-07-2020,CUST1316,South,Consumer,Technology,Copiers,1,18.9,18.9,0.05,-0.69,2020,01-07-2020,3,-3.650793651
ORD101588,24-12-2023,26-12-2023,CUST1242,Central,Consumer,Technology,Phones,5,50.5,252.5,0,48.7,2023,01-12-2023,2,19.28712871
ORD101589,12-05-2019,14-05-2019,CUST1125,West,Consumer,Technology,Accessories,2,98.14,196.28,0.1,23.76,2019,01-05-2019,2,12.1051559
ORD101590,04-02-2024,09-02-2024,CUST1293,Central,Corporate,Technology,Copiers,1,155.55,155.55,0.1,31.43,2024,01-02-2024,5,20.20572163
ORD101591,04-10-2020,08-10-2020,CUST1244,South,Home Office,Office Supplies,Binders,9,70.89,638.01,0,77.59,2020,01-10-2020,4,12.16125139
ORD101592,17-05-2021,18-05-2021,CUST1065,West,Consumer,Office Supplies,Binders,4,6.67,26.68,0.2,-1.03,2021,01-05-2021,1,-3.860569715
ORD101593,13-11-2019,14-11-2019,CUST1256,South,Consumer,Furniture,Furnishings,5,13.57,67.85,0.2,-8.26,2019,01-11-2019,1,-12.17391304
ORD101594,18-07-2023,20-07-2023,CUST1188,East,Corporate,Furniture,Tables,2,2.26,4.52,0.2,2.12,2023,01-07-2023,2,46.90265487
ORD101595,04-10-2023,06-10-2023,CUST1130,East,Consumer,Office Supplies,Binders,5,34.39,171.95,0.15,-0.64,2023,01-10-2023,2,-0.372201221
ORD101596,06-10-2022,10-10-2022,CUST1331,West,Consumer,Office Supplies,Pens,4,46.03,184.12,0,23.26,2022,01-10-2022,4,12.63306539
ORD101597,17-05-2021,21-05-2021,CUST1122,West,Consumer,Technology,Copiers,6,62.76,376.56,0.2,31.32,2021,01-05-2021,4,8.317399618
ORD101598,13-05-2019,16-05-2019,CUST1399,East,Consumer,Office Supplies,Binders,3,7.33,21.99,0.1,7.86,2019,01-05-2019,3,35.74351978
ORD101599,07-07-2019,08-07-2019,CUST1196,Central,Consumer,Office Supplies,Binders,2,10.77,21.54,0.05,-1.02,2019,01-07-2019,1,-4.735376045
ORD101600,02-03-2022,03-03-2022,CUST1054,Central,Corporate,Furniture,Tables,4,92.24,368.96,0.2,-15.99,2022,01-03-2022,1,-4.333803122
ORD101601,28-12-2022,30-12-2022,CUST1111,Central,Consumer,Furniture,Chairs,5,18.1,90.5,0.2,-11.12,2022,01-12-2022,2,-12.28729282
ORD101602,24-08-2024,29-08-2024,CUST1157,East,Consumer,Office Supplies,Paper,5,14.34,71.7,0.1,10.44,2024,01-08-2024,5,14.56066946
ORD101603,07-05-2024,12-05-2024,CUST1437,Central,Consumer,Technology,Phones,3,68.04,204.12,0.2,13.72,2024,01-05-2024,5,6.721536351
ORD101604,11-03-2024,16-03-2024,CUST1452,West,Home Office,Office Supplies,Binders,9,41.49,373.41,0.2,9.43,2024,01-03-2024,5,2.525374254
ORD101605,30-07-2020,01-08-2020,CUST1359,Central,Consumer,Technology,Accessories,4,105.1,420.4,0,84.6,2020,01-07-2020,2,20.12369172
ORD101606,20-10-2022,22-10-2022,CUST1348,East,Home Office,Office Supplies,Labels,5,55.89,279.45,0.2,-6.9,2022,01-10-2022,2,-2.469135802
ORD101607,07-05-2023,10-05-2023,CUST1188,West,Consumer,Office Supplies,Binders,4,37.46,149.84,0.1,-2.62,2023,01-05-2023,3,-1.748531767
ORD101608,03-02-2020,08-02-2020,CUST1436,Central,Consumer,Furniture,Tables,1,20.75,20.75,0,-2.41,2020,01-02-2020,5,-11.61445783
ORD101609,05-08-2024,07-08-2024,CUST1142,West,Home Office,Office Supplies,Pens,6,9.64,57.84,0,6.71,2024,01-08-2024,2,11.60096819
ORD101610,07-10-2019,09-10-2019,CUST1300,Central,Consumer,Office Supplies,Pens,8,21.37,170.96,0,21.69,2019,01-10-2019,2,12.68717829
ORD101611,02-03-2024,07-03-2024,CUST1391,Central,Corporate,Office Supplies,Labels,8,93.36,746.88,0.1,42.76,2024,01-03-2024,5,5.725149957
ORD101612,29-07-2020,31-07-2020,CUST1446,East,Consumer,Furniture,Furnishings,2,7.3,14.6,0.05,-8.28,2020,01-07-2020,2,-56.71232877
ORD101613,01-07-2023,04-07-2023,CUST1485,South,Consumer,Office Supplies,Paper,4,59.01,236.04,0.15,9.13,2023,01-07-2023,3,3.867988477
ORD101614,08-07-2022,14-07-2022,CUST1007,South,Consumer,Office Supplies,Labels,6,30.86,185.16,0.2,1.27,2022,01-07-2022,6,0.685893281
ORD101615,24-06-2019,26-06-2019,CUST1486,West,Corporate,Technology,Phones,8,135.08,1080.64,0.15,115.06,2019,01-06-2019,2,10.64739414
ORD101616,02-02-2019,06-02-2019,CUST1072,Central,Consumer,Office Supplies,Binders,6,17.9,107.4,0.15,-0.85,2019,01-02-2019,4,-0.791433892
ORD101617,24-06-2023,26-06-2023,CUST1396,South,Home Office,Furniture,Tables,4,101.02,404.08,0.2,-17.7,2023,01-06-2023,2,-4.380320729
ORD101618,18-01-2020,22-01-2020,CUST1425,South,Consumer,Office Supplies,Labels,2,17.63,35.26,0,6.69,2020,01-01-2020,4,18.9733409
ORD101619,19-03-2020,20-03-2020,CUST1276,South,Consumer,Furniture,Furnishings,8,23.2,185.6,0.05,10.66,2020,01-03-2020,1,5.743534483
ORD101620,22-09-2019,24-09-2019,CUST1118,West,Corporate,Office Supplies,Labels,8,19.43,155.44,0.1,8.38,2019,01-09-2019,2,5.39114771
ORD101621,13-04-2020,16-04-2020,CUST1450,West,Home Office,Office Supplies,Binders,7,59.77,418.39,0,43.7,2020,01-04-2020,3,10.44480031
ORD101622,24-05-2021,28-05-2021,CUST1336,South,Consumer,Office Supplies,Binders,5,59.48,297.4,0.05,16.34,2021,01-05-2021,4,5.494283793
ORD101623,28-10-2023,01-11-2023,CUST1327,East,Consumer,Furniture,Tables,5,10.62,53.1,0,7.16,2023,01-10-2023,4,13.48399247
ORD101624,29-09-2023,02-10-2023,CUST1464,East,Consumer,Office Supplies,Paper,4,26.43,105.72,0.05,4.22,2023,01-09-2023,3,3.991676126
ORD101625,18-07-2023,21-07-2023,CUST1489,South,Consumer,Office Supplies,Labels,6,84.31,505.86,0.2,-2.77,2023,01-07-2023,3,-0.547582335
ORD101626,28-11-2021,29-11-2021,CUST1300,East,Home Office,Office Supplies,Binders,4,48.71,194.84,0.1,15.55,2021,01-11-2021,1,7.980907411
ORD101627,01-11-2022,04-11-2022,CUST1253,West,Consumer,Furniture,Bookcases,2,56.83,113.66,0.1,-1.76,2022,01-11-2022,3,-1.548477917
ORD101628,26-05-2024,27-05-2024,CUST1283,South,Consumer,Technology,Accessories,6,122.72,736.32,0.2,65.88,2024,01-05-2024,1,8.947196871
ORD101629,13-05-2023,14-05-2023,CUST1245,East,Corporate,Furniture,Tables,1,3.94,3.94,0.15,-0.29,2023,01-05-2023,1,-7.360406091
ORD101630,15-08-2020,18-08-2020,CUST1360,East,Consumer,Office Supplies,Pens,9,81.58,734.22,0.1,43.78,2020,01-08-2020,3,5.962790444
ORD101631,27-08-2020,28-08-2020,CUST1201,East,Corporate,Technology,Copiers,2,59.58,119.16,0.2,16.16,2020,01-08-2020,1,13.56159785
ORD101632,23-07-2023,30-07-2023,CUST1410,South,Home Office,Office Supplies,Binders,8,14.45,115.6,0,16.14,2023,01-07-2023,7,13.96193772
ORD101633,15-01-2024,19-01-2024,CUST1454,East,Consumer,Technology,Phones,6,98.13,588.78,0,115.61,2024,01-01-2024,4,19.63551751
ORD101634,18-09-2023,25-09-2023,CUST1419,South,Consumer,Technology,Accessories,3,95.7,287.1,0,66.63,2023,01-09-2023,7,23.20794148
ORD101635,21-02-2021,24-02-2021,CUST1134,Central,Corporate,Furniture,Chairs,1,44.25,44.25,0,5.41,2021,01-02-2021,3,12.2259887
ORD101636,21-05-2022,25-05-2022,CUST1433,South,Corporate,Furniture,Chairs,6,58.57,351.42,0.1,-0.25,2022,01-05-2022,4,-0.071139947
ORD101637,23-08-2023,24-08-2023,CUST1245,South,Consumer,Office Supplies,Pens,5,4,20,0.05,4.72,2023,01-08-2023,1,23.6
ORD101638,09-04-2020,11-04-2020,CUST1269,South,Consumer,Furniture,Furnishings,3,38.58,115.74,0.15,-10.88,2020,01-04-2020,2,-9.400380162
ORD101639,28-10-2020,31-10-2020,CUST1460,Central,Corporate,Technology,Computers,3,46.3,138.9,0.2,6.42,2020,01-10-2020,3,4.622030238
ORD101640,27-11-2023,29-11-2023,CUST1096,East,Corporate,Technology,Phones,8,147.04,1176.32,0,236.18,2023,01-11-2023,2,20.07786997
ORD101641,03-01-2020,07-01-2020,CUST1282,East,Consumer,Technology,Computers,6,105.24,631.44,0.15,62.37,2020,01-01-2020,4,9.877423033
ORD101642,13-02-2020,14-02-2020,CUST1188,Central,Home Office,Technology,Phones,5,78.76,393.8,0,78.16,2020,01-02-2020,1,19.8476384
ORD101643,01-07-2021,04-07-2021,CUST1109,East,Consumer,Technology,Computers,4,45.59,182.36,0.1,27.76,2021,01-07-2021,3,15.22263654
ORD101644,24-05-2020,26-05-2020,CUST1427,South,Home Office,Office Supplies,Labels,3,35.74,107.22,0.2,9.17,2020,01-05-2020,2,8.55250886
ORD101645,10-06-2023,14-06-2023,CUST1059,West,Consumer,Office Supplies,Pens,1,44.71,44.71,0.05,-7.26,2023,01-06-2023,4,-16.23797808
ORD101646,19-12-2021,21-12-2021,CUST1384,West,Consumer,Office Supplies,Labels,7,49.66,347.62,0.1,20.39,2021,01-12-2021,2,5.865600368
ORD101647,14-05-2019,18-05-2019,CUST1270,Central,Corporate,Office Supplies,Paper,7,11.16,78.12,0.15,-8.95,2019,01-05-2019,4,-11.45673323
ORD101648,24-07-2022,27-07-2022,CUST1114,West,Consumer,Office Supplies,Labels,8,0.13,1.04,0.1,-5.29,2022,01-07-2022,3,-508.6538462
ORD101649,28-02-2021,04-03-2021,CUST1440,East,Corporate,Technology,Computers,1,184.06,184.06,0.15,13.7,2021,01-02-2021,4,7.443225035
ORD101650,24-10-2023,28-10-2023,CUST1365,West,Consumer,Office Supplies,Labels,9,5.77,51.93,0.05,6.11,2023,01-10-2023,4,11.76583863
ORD101651,19-10-2024,21-10-2024,CUST1080,East,Corporate,Office Supplies,Paper,1,38.91,38.91,0,4.33,2024,01-10-2024,2,11.12824467
ORD101652,27-08-2024,29-08-2024,CUST1177,Central,Corporate,Office Supplies,Labels,1,70.19,70.19,0,-0.98,2024,01-08-2024,2,-1.396210286
ORD101653,13-08-2022,19-08-2022,CUST1317,East,Consumer,Office Supplies,Binders,3,3.71,11.13,0.2,-5.36,2022,01-08-2022,6,-48.15813118
ORD101654,18-09-2020,24-09-2020,CUST1043,South,Consumer,Office Supplies,Binders,4,7.3,29.2,0.2,0.12,2020,01-09-2020,6,0.410958904
ORD101655,18-06-2020,19-06-2020,CUST1144,West,Consumer,Furniture,Bookcases,9,39.84,358.56,0,27.07,2020,01-06-2020,1,7.549643017
ORD101656,01-05-2022,02-05-2022,CUST1411,South,Corporate,Office Supplies,Paper,6,66.45,398.7,0.2,7.45,2022,01-05-2022,1,1.868572862
ORD101657,31-07-2019,01-08-2019,CUST1485,East,Corporate,Office Supplies,Paper,9,20.69,186.21,0.15,1.13,2019,01-07-2019,1,0.606841738
ORD101658,28-02-2020,01-03-2020,CUST1076,East,Consumer,Office Supplies,Binders,8,7.51,60.08,0.05,9.59,2020,01-02-2020,2,15.9620506
ORD101659,09-01-2021,13-01-2021,CUST1439,Central,Home Office,Office Supplies,Labels,1,0.12,0.12,0,-3.77,2021,01-01-2021,4,-3141.666667
ORD101660,20-05-2023,21-05-2023,CUST1103,South,Consumer,Office Supplies,Binders,5,4.84,24.2,0.2,7.49,2023,01-05-2023,1,30.95041322
ORD101661,09-11-2019,14-11-2019,CUST1219,South,Home Office,Office Supplies,Labels,5,33.12,165.6,0.2,3.84,2019,01-11-2019,5,2.31884058
ORD101662,21-01-2024,23-01-2024,CUST1487,Central,Consumer,Furniture,Tables,9,21.38,192.42,0,18.55,2024,01-01-2024,2,9.640370024
ORD101663,09-05-2019,11-05-2019,CUST1162,Central,Consumer,Office Supplies,Pens,6,35.64,213.84,0.15,7.2,2019,01-05-2019,2,3.367003367
ORD101664,21-01-2019,24-01-2019,CUST1358,East,Consumer,Office Supplies,Pens,2,35.51,71.02,0,5.79,2019,01-01-2019,3,8.152633061
ORD101665,05-04-2019,06-04-2019,CUST1277,West,Home Office,Technology,Accessories,3,90.56,271.68,0,60.76,2019,01-04-2019,1,22.36454653
ORD101666,07-06-2021,12-06-2021,CUST1303,West,Consumer,Office Supplies,Paper,6,25.82,154.92,0.2,0.31,2021,01-06-2021,5,0.200103279
ORD101667,02-06-2020,07-06-2020,CUST1043,West,Home Office,Office Supplies,Labels,2,9.85,19.7,0.05,4.38,2020,01-06-2020,5,22.23350254
ORD101668,20-04-2022,22-04-2022,CUST1421,South,Consumer,Technology,Computers,7,97.07,679.49,0.1,85.19,2022,01-04-2022,2,12.53734418
ORD101669,01-03-2021,08-03-2021,CUST1446,Central,Home Office,Office Supplies,Paper,1,21.55,21.55,0,8.96,2021,01-03-2021,7,41.57772622
ORD101670,30-06-2022,06-07-2022,CUST1491,South,Consumer,Office Supplies,Paper,7,30.56,213.92,0.1,20.45,2022,01-06-2022,6,9.559648467
ORD101671,02-10-2023,04-10-2023,CUST1151,Central,Corporate,Technology,Copiers,9,128.91,1160.19,0.15,135.96,2023,01-10-2023,2,11.7187702
ORD101672,18-04-2023,24-04-2023,CUST1443,Central,Home Office,Office Supplies,Pens,2,17.55,35.1,0,1.72,2023,01-04-2023,6,4.9002849
ORD101673,15-01-2024,20-01-2024,CUST1347,Central,Consumer,Office Supplies,Binders,3,21.43,64.29,0.05,7.62,2024,01-01-2024,5,11.85254316
ORD101674,12-12-2024,14-12-2024,CUST1019,East,Consumer,Office Supplies,Binders,3,6.03,18.09,0.05,11.64,2024,01-12-2024,2,64.34494196
ORD101675,25-10-2023,27-10-2023,CUST1206,West,Consumer,Technology,Copiers,1,115.51,115.51,0.2,2.25,2023,01-10-2023,2,1.9478833
ORD101676,03-03-2023,07-03-2023,CUST1348,East,Consumer,Office Supplies,Pens,3,10.24,30.72,0.2,4.37,2023,01-03-2023,4,14.22526042
ORD101677,14-02-2019,18-02-2019,CUST1310,South,Consumer,Technology,Accessories,7,42.21,295.47,0.05,49.61,2019,01-02-2019,4,16.79019867
ORD101678,10-08-2021,10-08-2021,CUST1145,Central,Corporate,Technology,Computers,2,108.28,216.56,0.15,24.7,2021,01-08-2021,0,11.40561507
ORD101679,09-06-2021,12-06-2021,CUST1068,East,Consumer,Office Supplies,Pens,1,19.86,19.86,0.2,7.37,2021,01-06-2021,3,37.10976838
ORD101680,24-09-2023,25-09-2023,CUST1381,Central,Corporate,Technology,Computers,2,85.74,171.48,0,31.42,2023,01-09-2023,1,18.32283648
ORD101681,18-03-2021,21-03-2021,CUST1356,South,Consumer,Office Supplies,Labels,1,37.74,37.74,0.05,6.99,2021,01-03-2021,3,18.52146264
ORD101682,22-09-2023,23-09-2023,CUST1247,West,Corporate,Office Supplies,Labels,6,105.96,635.76,0.15,14.32,2023,01-09-2023,1,2.252422298
ORD101683,18-04-2023,20-04-2023,CUST1364,Central,Consumer,Office Supplies,Binders,2,84.46,168.92,0.15,2.17,2023,01-04-2023,2,1.284631778
ORD101684,20-01-2019,24-01-2019,CUST1439,West,Corporate,Furniture,Bookcases,6,11.19,67.14,0.1,-6.15,2019,01-01-2019,4,-9.159964254
ORD101685,01-06-2019,03-06-2019,CUST1021,Central,Corporate,Furniture,Chairs,9,27.47,247.23,0,20.17,2019,01-06-2019,2,8.158395017
ORD101686,08-04-2024,15-04-2024,CUST1447,Central,Consumer,Office Supplies,Labels,6,2.42,14.52,0.05,4.04,2024,01-04-2024,7,27.82369146
ORD101687,28-06-2023,01-07-2023,CUST1380,South,Corporate,Office Supplies,Pens,1,0.09,0.09,0.1,3.09,2023,01-06-2023,3,3433.333333
ORD101688,07-05-2022,10-05-2022,CUST1362,South,Corporate,Technology,Computers,7,100.88,706.16,0,143.38,2022,01-05-2022,3,20.30418036
ORD101689,12-03-2023,13-03-2023,CUST1241,East,Consumer,Furniture,Chairs,2,5.64,11.28,0,3.84,2023,01-03-2023,1,34.04255319
ORD101690,22-07-2020,26-07-2020,CUST1241,South,Consumer,Office Supplies,Pens,9,48.67,438.03,0,54.31,2020,01-07-2020,4,12.39869415
ORD101691,21-02-2021,23-02-2021,CUST1150,East,Home Office,Technology,Copiers,4,76.52,306.08,0,64.13,2021,01-02-2021,2,20.95203868
ORD101692,29-11-2021,30-11-2021,CUST1169,East,Consumer,Furniture,Chairs,2,72.2,144.4,0.05,2.5,2021,01-11-2021,1,1.731301939
ORD101693,04-11-2019,06-11-2019,CUST1080,Central,Corporate,Office Supplies,Labels,6,82.43,494.58,0,59.98,2019,01-11-2019,2,12.12746168
ORD101694,02-03-2024,04-03-2024,CUST1293,West,Corporate,Office Supplies,Pens,6,5.81,34.86,0.1,3.38,2024,01-03-2024,2,9.695926563
ORD101695,05-01-2024,06-01-2024,CUST1371,South,Corporate,Technology,Accessories,9,47.23,425.07,0.05,66.47,2024,01-01-2024,1,15.63742442
ORD101696,11-08-2022,15-08-2022,CUST1284,West,Consumer,Technology,Computers,2,41.28,82.56,0.05,16.59,2022,01-08-2022,4,20.09447674
ORD101697,06-12-2019,11-12-2019,CUST1284,West,Corporate,Office Supplies,Paper,6,41.51,249.06,0,26.83,2019,01-12-2019,5,10.77250462
ORD101698,18-07-2024,23-07-2024,CUST1241,West,Consumer,Office Supplies,Binders,3,17.08,51.24,0.1,8.05,2024,01-07-2024,5,15.71038251
ORD101699,08-02-2021,08-02-2021,CUST1313,West,Corporate,Technology,Copiers,9,45.61,410.49,0.15,38.66,2021,01-02-2021,0,9.418012619
ORD101700,06-10-2024,07-10-2024,CUST1311,South,Corporate,Furniture,Bookcases,6,79.89,479.34,0.15,-5.47,2024,01-10-2024,1,-1.141152418
ORD101701,08-03-2020,14-03-2020,CUST1127,Central,Consumer,Furniture,Tables,5,49.68,248.4,0.1,10.62,2020,01-03-2020,6,4.275362319
ORD101702,04-10-2024,06-10-2024,CUST1246,West,Consumer,Office Supplies,Labels,9,18.62,167.58,0.1,5.22,2024,01-10-2024,2,3.114930183
ORD101703,03-11-2020,07-11-2020,CUST1290,West,Consumer,Technology,Phones,6,4.32,25.92,0,5.49,2020,01-11-2020,4,21.18055556
ORD101704,27-03-2020,30-03-2020,CUST1487,West,Consumer,Office Supplies,Labels,1,2.82,2.82,0.1,-2.32,2020,01-03-2020,3,-82.26950355
ORD101705,14-12-2024,16-12-2024,CUST1264,East,Home Office,Technology,Copiers,8,8.43,67.44,0,11.09,2024,01-12-2024,2,16.44424674
ORD101706,22-12-2022,24-12-2022,CUST1065,South,Consumer,Office Supplies,Paper,5,29.57,147.85,0.15,8.78,2022,01-12-2022,2,5.938451133
ORD101707,28-09-2022,01-10-2022,CUST1332,Central,Consumer,Office Supplies,Pens,8,22.96,183.68,0.2,1.33,2022,01-09-2022,3,0.724085366
ORD101708,16-04-2023,20-04-2023,CUST1273,West,Consumer,Technology,Computers,1,172,172,0.1,31.29,2023,01-04-2023,4,18.19186047
